video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,,,,,,,,
CcWHJuzPUKY,18.07.02,銈枫儯銉炽偡銉ｃ兂238鏃ラ舰锛?锛?018骞?鏈?鏃ユ挳褰?Tokyo ZooNet,15,2018-02-06T05:59:31.000Z,[none],76621,545,16,0,https://i.ytimg.com/vi/CcWHJuzPUKY/default.jpg,TRUE,FALSE,FALSE,2018骞?鏈?鏃ユ挳褰便€傚眿澶栨斁椋煎牬銇ф瘝瑕偡銉炽偡銉炽伀銇樸們銈屻仱銇勩仧銈娿€佹湪銇櫥銇ｃ仧銈娿€佹椿鐧恒伀鍕曘亸銈枫儯銉炽偡銉ｃ兂銆傘亸銈忋仐銇忋伅鏉变含銈恒兗銉嶃儍銉堣浜嬨倰銇旇Η銇忋仩銇曘亜鈽瀐ttp://www.tokyo-zoo.net/topic/topics_detail?kind=news&inst=ueno&link_num=24693,,,,,,,,,
nvSvrGUaRL0,18.07.02,銆怐HC銆?/6(鐏? 鐧剧敯灏氭ü脳鍜岀敯鏀垮畻脳灞呭扯涓€骞炽€愩偣銈偆銉椼偛銈广儓锛氭垜閭ｈ鐪熷瓙銆?DHC銉嗐儸銉?24,2018-02-06T01:25:07.000Z,"DHC|""DHC銉嗐儸銉?|""""DHC銉嗐儸銉撱偢銉с兂""""|""""铏庛儙闁€""""|""""銉嬨儱銉笺偣""""|""""NEWS""""|""""鏀挎不""""|""""瑷€璜?""|""""淇濆畧""""|""""灞呭扯涓€骞?""|""""鐧剧敯灏氭ü""""|""""铏庛儙闁€銉併儯銉炽儘銉?""|""""鍜岀敯鏀垮畻""""|""""鎴戦偅瑕囩湡瀛?""""",245032,3020,222,0,https://i.ytimg.com/vi/nvSvrGUaRL0/default.jpg,TRUE,FALSE,FALSE,00:18:46銆€杈洪噹鍙ょЩ瑷帹閫层伕銆€鍚嶈甯傞暦閬搞伄鍕濆埄鍙椼亼\n00:30:39銆€鎴戦偅瑕囩湡瀛愭皬銈广偒銈ゃ儣鍑烘紨\n00:51:19銆€瀹夊€嶉鐩搞€€鏄伒澶汉銇椿鍕曡嚜绮沑n00:58:49銆€鐧剧敯姘忋€屾绫炽伅鎴︿簤鍗辨銇搞伄瀵惧繙銇屾棭銇勩€峔n01:12:48銆€銇婄煡銈夈仜锛堝嚭婕旇€呬簣瀹氾級\n01:13:30銆€銇婄煡銈夈仜锛堛€屽牨閬撶壒娉紙鏈級銆嶇櫤澹蹭腑锛併€€鐧鸿锛氳偛榈ぞ銆€鐧哄２锛氭壎妗戠ぞ锛塡n01:15:12銆€瑕栬伌鑰呫亱銈夈伄銉°兗銉紙鏀规啿銇噸瑕佹€с倰銇┿亞鐭ャ倝銇涖仧銈夈亜銇勩仹銇欍亱锛燂級\n01:18:25銆€鍜岀敯璀板摗銇毚琛屻€€杈洪噹鍙ゆ姉璀?浜烘浉椤為€佹\n01:26:01銆€鐧剧敯姘忋€岃嚜姘戙兓浜岄殠骞逛簨闀枫伅闊撳浗銇姮銆峔n01:37:13銆€鐧剧敯姘忋€屾棩鏈倰鐪熷墸銇€冦亪銇︺亜銈嬭鍝°伅鏁帮紖銆峔n01:51:48銆€鐜夋湪姘忋伄鎱跺紨璨汇亼銈撳埗銆€瀹夊€嶉鐩搞€岄噹鍏氥伀銈傝鏄庤铂浠汇€峔n01:57:50銆€姣庢棩鏂拌仦銇屻儎銈ゃ兗銉堝墛闄ゃ€€鐧剧敯姘忋€屾柊鑱炵ぞ銇岀啊鍗樸伀鍓婇櫎銇欍倠銇€峔n\n铏庛儙闁€銇嬨倝銆佹斂娌汇兓绲屾笀銉荤ぞ浼氥倰鏂倞銇ゃ亼銈嬶紒锛乗n鎲傚浗銇織澹仧銇°亴鏃ユ浛銈忋倞銇х拱銈婂簝銇掋倠鐢熸斁閫併伄銉囥偆銉兗銉嬨儱銉笺偣銈枫儳銉硷紒\n銇撱伄鐣祫銇湴涓婃尝銉嗐儸銉撱仯銇姐亜銆併亜銈忋倖銈嬨€屼簨鍓嶃伄娈靛彇銇斻仺銆嶃伅鍩烘湰銇勩仧銇椼伨銇涖倱銆?\n銇伄銇с€併儖銉ャ兗銈归伕銇炽倐鍑烘紨鑰呮墦銇″悎銈忋仜銈傘仚銇广仸銉€銉€婕忋倢鎰熻銇с亰閫併倞銇椼伨銇欍€俓n銇濄伄銇熴倎銆佸徃浼氳€呫倓銉戙儘銉┿兗銇屻偣銈裤偢銈叆銈娿仚銈嬨伄銈傛斁閫佺洿鍓嶏紒\n銇濄亾銇嬨倝銇撱伄鏃ャ伄鐣祫銈掋仼銇嗕綔銇ｃ仸銇勩亸銇亱锛熶綍銇亾銇犮倧銇ｃ仸瑾炪倠銇亱锛焅n鐣祫浣溿倞銇垶鍙拌銈傘亰妤姐仐銇裤亸銇犮仌銇勶紒\n\n鈻犫枲鈻犫枲鈻犵暘绲勩伕銇仈鎰忚銉汇仈鎰熸兂銇痶oranomon8@dhctv.jp銇俱仹鈻犫枲鈻犫枲鈻燶n\n鍑烘紨锛氱櫨鐢板皻妯姑楀拰鐢版斂瀹椕楁垜閭ｈ鐪熷瓙锛堛偣銈偆銉楀嚭婕旓級\nMC 绫崇矑鍐欑祵(銇撱倎銇ゃ伓銇椼們銇嶃倗銇?灞呭扯涓€骞砛n\n鍙庨尣鏅傞枔锛氭湞8鏅傘€?0鏅俓n\nDHC銉嗐儸銉揬n鈽?YouTube銉併儯銉炽儘銉玕n銆€https://www.youtube.com/c/dhctv\n\n鈽?FRESH!銉併儯銉炽儘銉紙铏庛儙闁€銉嬨儱銉笺偣锛塡n銆€https://freshlive.tv/toranomonnews\n\n鈽呫儖銈炽儖銈冲嫊鐢籠n銆€http://ch.nicovideo.jp/ch2620\n\n鈽匘HC銉嗐儸銉撱伄銇旇鑱淬伅銇撱仭銈夈倰銇旂⒑瑾嶃亸銇犮仌銇勩€俓n銆€https://dhctv.jp/howtowatch/,,,,,,,,,,
GbHQfKUVEqk,18.07.02,浜岄殠鍫傘伒銇裤亴澶с儠銈°兂锛侊紵銈兂銉愩儸銉兗銉ゃ伄濂冲劒銇曘倱銈枫儶銉笺偤锝楋綏锝楋紙灏忛洩銆佸閮ㄦ湭鑿瓙锛?Tr岷 V膬n Nam,24,2018-02-06T01:37:16.000Z,"銈兂銉愩儸銉兗銉""銈堛仐銇?|""""銇俱伈銈?""|""""浜岄殠鍫傘伒銇?""""",37906,154,49,69,https://i.ytimg.com/vi/GbHQfKUVEqk/default.jpg,FALSE,FALSE,FALSE,,,,,,,,,,
TC-ipmLi9PA,18.07.02,銆愩儛銉兂銈裤偆銉炽€戞潗鏂欍仧銇ｃ仧銇?銇ゃ仹绲跺搧銈儓銉笺偡銉с偝銉┿倰浣溿倠!銆愯丹楂伄銇ㄣ倐銆?璧ら銇仺銈傘伄瀹熷啓銉併儯銉炽儘銉?!,26,2018-02-06T08:00:01.000Z,"璧ら銇仺銈倈""銇婅彄瀛?|""""銇傘亱銇屻伩銇仺銈?""|""""璧ら""""|""""銇ㄣ倐""""|""""銉愩儸銉炽偪銈ゃ兂""""|""""鎵嬩綔銈?""|""""绨″崢""""|""""瓒呯啊鍗?""|""""銈儓銉笺偡銉с偝銉?""|""""鍗?""|""""鏉裤儊銉с偝""""|""""銉併儳銈?""|""""銉併儳銈炽儸銉笺儓""""""",120824,5699,89,699,https://i.ytimg.com/vi/TC-ipmLi9PA/default.jpg,FALSE,FALSE,FALSE,銉忋兂銉夈儫銈偟銉笺亴鐒°亸銇︺倐鍗电櫧銈掑喎鍑嶅韩銇?0鍒嗕綅鍑嶃倝銇涖仸銇嬨倝銆佹贩銇溿倠銇ㄧ啊鍗樸伀銉°儸銉炽偛浣溿倢銈嬨仢銇嗐仹銇欍€傝鑱磋€呫仌銈撱亴銈炽儭銉炽儓銇ф暀銇堛仸銇忋倢銇俱仐銇熴€傘伨銇熴€佹场銇犮仸鍣ㄣ伅100鍧囥仹銈傝卜銇堛倠銇仹鎸併仯銇︺仾銇勪汉銈傛寫鎴︺仐銈勩仚銇勩亱銈?!\n\n銉愩儸銉炽偪銈ゃ兂銇啀鐢熴儶銈广儓銇犮倛銉硷紒\nhttps://goo.gl/13dRPo\n\n鈽嗐儊銉ｃ兂銉嶃儷鐧婚尣銇婇銇勩仐銇俱仚锛佲槅\nhttp://goo.gl/k3Gt4k\n\n鈽呫儭銈ゃ兂銇偛銉笺儬瀹熸硜銉併儯銉炽儘銉倐銈堛倣銇椼亸銇婇銇勩仐銇俱仚锛佲槄\nhttp://goo.gl/JsU6JN\n\n鈽?銇ょ洰銇偟銉栥儊銉ｃ兂銉嶃儷銈傘亗銈娿伨銇欙紒鈽哱nhttps://goo.gl/0b1VJZ\n\n\n銆愩偓銉堛兗銈枫儳銈炽儵銇綔銈婃柟銆慭n鈶?鏉裤儊銉с偝3鏋氥倰绱般亱銇忕爼銇勩仸闆诲瓙銉兂銈?00w1鍒?0绉抃n鈥诲喎銇俱仚銇仹銆佲憼銇棭銈併伀銈勩仯銇︺亰銇忎簨銇屻亰銇欍仚銈侊紒\n鈶?鍗?鍊嬨伄榛勮韩銇儊銉с偝銇儨銈︺儷銇搞€佺櫧韬伅鍒ャ伄銉溿偊銉伕鍒嗐亼銈媆n鈶?銉併儳銈炽仺鍗甸粍銈掓贩銇溿倠 (銈兗銉栥兂銈?70搴︺伀浜堢啽銇椼仸銇娿亸)\n鈶?鐧借韩銇с儭銉兂銈层倰浣溿倞銆?鍒嗐伄1銈掆憿銇姞銇堛倛銇忔贩銇溿倠(娉°仩銇﹀櫒)\n鈶?娣枫仏銇ｃ仧銈夋畫銈娿伄銉°儸銉炽偛銈掑叏銇︽姇鍏?銉樸儵銇銇堛仸銈点儍銈儶銇?\n鈶?鍨嬨伀銈儍銈兂銈般偡銉笺儓銈掋偦銉冦儓銇椻懁銈掓祦銇楄炯銈€\n鈶?涓娿亱銈夋暟鍥炶惤銇ㄣ仐銇︾┖姘椼倰鎶溿亸\n鈶?銈兗銉栥兂170搴︺仹13鍒嗕綅鐒笺亸銆傛瀛愩倰瑕嬨仾銇屻倝鐒笺亸\n鈶?绔逛覆銈掑埡銇椼仸鐢熴仹銇亼銈屻伆瀹屾垚(绮夌硸銇点倠銇ｃ仸銈侽K)\n鈥汇偗銉冦偔銉炽偘銈枫兗銉堛伄銇亴銇楀繕銈屻伀銇旀敞鎰忥紒\n鍙傝€冦儸銈枫償https://cookpad.com/recipe/2430045\n\n銆愯丹楂伄銇ㄣ倐銉兂銈€慭n鈽卼witter鈫抙ttps://twitter.com/tomo0723sw\n鈽呫儖銈崇敓銈炽儫銉ャ儖銉嗐偅鈫抙ttp://com.nicovideo.jp/community/co562293\n鈽呭叕寮忋偟銈ゃ儓鈫抙ttp://akstudioxx.web.fc2.com/,,,,,,,,,
UQVs2qDBe10,18.07.02,璀﹀療銇嬨倝閫冦亽銈?妗愬磶鏍勪簩/銇嶃倞銇栥亶銇堛亜銇?23,2018-02-05T11:14:07.000Z,"銇娿倐銇椼倣|""銇般亱""|""銈傘伄銇俱伃""|""銈儧""|""銈炽兂銉?|""""銈点偡銉炪兂""""|""""銉嶃偪""""|""""銉嶃偪鍕曠敾""""|""""銉愩偒""""|""""銉儙銉炪儘""""|""""銉偄銈偡銉с兂""""|""""涓€鐧恒偖銉ｃ偘""""|""""涓€鐧鸿姼""""|""""鐖嗙瑧""""|""""鐗╃湡浼?""|""""鎶辫吂绲跺€?""|""""妤姐仐銇?""|""""绗戙亪銈?""|""""闈㈢櫧""""|""""棣箍""""|""""鑺镐汉""""|""""銇嶃倞銇栥亶銇堛亜銇?""|""""銈儶銈躲偔銈ㄣ偆銈?""|""""妗愬磶鏍勪簩""""|""""濡?""""",1649451,23979,11290,4194,https://i.ytimg.com/vi/UQVs2qDBe10/default.jpg,FALSE,FALSE,FALSE,銈ゃ兂銈广偪銈般儵銉犫啋https://www.instagram.com/kirizaki_1417/?hl=ja\n\n\n妗愬磶鏍勪簩锛忋亶銈娿仏銇嶃亪銇勩仒銇с仚銆傛棩甯搞仹銇嚭鏉ヤ簨銈扽ouTube銇偄銉冦儣銉兗銉夈仐銇︺伨銇欍€俓n\n銆怲witter銆慭nhttps://mobile.twitter.com/kirizakieiji\n\n銆愩偟銉栥儊銉ｃ兂銉嶃儷銆慭nhttps://www.youtube.com/channel/UCubv...,,,,,,,,,,
cXopRwPxg2M,18.07.02,銆愩倖銇ｃ亸銈婅尪鐣€戞伒鏂瑰坊銇京璁?銇︺亶銇ㄣ亞澶儙,24,2018-02-06T08:00:01.000Z,"銇︺亶銇ㄣ亞澶儙|""銈嗐仯銇忋倞""|""瀹熸硜""|""鑼剁暘""|""銈儖銉?|""""anime""""|""""鎭垫柟宸?""|""""绡€鍒?""|""""銇婂鍙?""|""""sushi""""""",23572,602,40,655,https://i.ytimg.com/vi/cXopRwPxg2M/default.jpg,FALSE,FALSE,FALSE,鈼嗐儊銉ｃ兂銉嶃儷鐧婚尣銇亾銇°倝\nhttp://www.youtube.com/channel/UCVMvBhhCs_jZTGlHFI6Fh7w?sub_confirmation=1\n\n鈼嗐儎銈ゃ儍銈裤兗銇亾銇°倝\nhttps://twitter.com/tekitoutarou705\n\n鍕曠敾銇岄潰鐧姐亜銇ㄦ€濄仯銇︺亸銈屻仧銇裤倱銇櫔\n楂樿渚°€併偝銉°兂銉堛€併儊銉ｃ兂銉嶃儷鐧婚尣銇娿伃銇屻亜銇椼伨銇欙紒\n\n銆愪汉姘椼偡銉兗銈恒€慭n鈼嗐倖銇ｃ亸銈婇潚楝糪nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl90cD2iykHS1VT6D37xZuXd\n鈼嗐偨銉笺儔锛犮偑銉炽儵銈ゃ兂\nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl_A-YReWw1cC2MrsT89zNDj\n鈼嗛€叉拑銇瓪浜篭nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl9yKha4kXfO3uLIcmE8QCGP\n鈼嗗儠銇亱銈堛亞灏忓鏍°伅绲跺銇亰銇嬨仐銇勶紒锛乗nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl_Rbd3WFDLZjDDqhBADhXp0\n鈼嗐倖銇ｃ亸銈娿仧銇°伄銉偄銉優銈ゃ兂銈儵銉曘儓\nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl_3k6V0cvsMRokgV2xEX1Vq\n\n銆愬啀鐢熴儶銈广儓銆慭n鈼嗐倖銇ｃ亸銈婅尪鐣猏nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl9eI2JPng3ohSryvgqi_iVr\n鈼嗐偛銉笺儬姗熼枹閫nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl_e3o7MeN21HKlRwGAsYnzv\n鈼哖C闁㈤€nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl8eK35Bx_L8YvBNmD6pvL5g\n鈼嗐偣銉炪儧闁㈤€nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl8DFhRbVkhKYRKPiT75WLzt\n鈼哅AD\nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl-tvHwojtmkhJYRXwcrOy2B\n鈼嗗叏閮╘nhttps://www.youtube.com/playlist?list=PLrxiClxGQLl_G_NNVlfCaAJFB0CDoNTk6\n\n銆愪娇鐢ㄦソ鏇层€慭nDOVA-SYNDROME妲榟ttps://dova-s.jp/\nMusMus妲榟ttp://musmus.main.jp/\n鐢樿尪銇煶妤藉伐鎴挎http://amachamusic.chagasi.com/,,,,,,,,,
bFrhcY9exgo,18.07.02,绂忎簳鐪屻伄澶ч洩锛?8鍙风窔銇亞銆?018骞?鏈?鏃?usshiusshiusshi,22,2018-02-06T07:21:34.000Z,#澶ч洩 #绔嬨仭寰€鐢?#绂忎簳 #闁㈣タ杌婂ソ銇嶃偘銉儊銉?34020,72,19,73,https://i.ytimg.com/vi/bFrhcY9exgo/default.jpg,FALSE,FALSE,FALSE,绂忎簳鐪屽潅浜曞競涓稿病鐢轰粯杩戙伄銈堛亞銇欍€俓n8鍙风窔銇湡銈撲腑銈掓銇忋仾銈撱仸銆併€乗n\n[Twitter]銉儎銈ゃ兗銉堟嫛鏁ｃ亰椤樸亜銇椼伨銇橽nhttps://mobile.twitter.com/USJM_5150,,,,,,,,,,
bvgF6esNfeQ,18.07.02,鏈夎硛銇曘仱銇嶃伄姝诲洜銇€濄亗銈嬬梾姘椻€濄伄鍙兘鎬с亴娴笂锛?鏁般€呫伄瑷艰█銇嬨倝娴亱銇充笂銇屻倠銇濄伄鐥呮皸銇ㄣ伅鈥︼紵銆愩偠銉昏姼鑳界晫銆?銈躲兓鑺歌兘鐣?25,2018-02-06T01:40:21.000Z,"UCox1mJ3sjQvc3w3tKkxB25g|""銈躲兓鑺歌兘鐣?|""""鑺歌兘""""|""""鑺歌兘浜?""|""""鏈夎硛銇曘仱銇?""|""""銉曘偢銉嗐儸銉?""|""""銈儕銈︺兂銈点兗""""|""""鍏湪浜滃笇瀛?""|""""鐥呮皸""""|""""瑁忚┍""""|""""婵€銈勩仜""""""",121271,330,168,25,https://i.ytimg.com/vi/bvgF6esNfeQ/default.jpg,FALSE,FALSE,FALSE,鐥囩姸銇嬨倝鎺ㄦ脯銇曘倢銇熺梾榄斻伄姝ｄ綋銇ㄣ伅鈥︼紵\n鈥绘枃瀛楅€熷害銇彸涓嬨伄姝粖銉炪兗銈仹瑾挎暣銇屽彲鑳姐仹銇欍€俓n\n銈ゃ儊銈偡锛佸嫊鐢籠n鏈夎硛銇曘仱銇嶃亴鏈€寰屻伨銇х梾鐘躲倰闅犮仐閫氥仐銇熲€濄亗銈嬬悊鐢扁€濄伀娑欍亴姝伨銈夈仾銇勨€nhttps://www.youtube.com/watch?v=dqtJQAza-Mw\n\n銈偣銈广儭鍕曠敾\n鏈夎硛銇曘仱銇嶃仌銈撴€ユ銇笁瀹呫偄銉娿亴鍎仐銇忚獮銇ｃ仧鈥濄亗銈嬩竴瑷€鈥濄伀娑欍亴姝伨銈夈仾銇勩兓銉汇兓杌介儴銈儕銈傚彿娉ｅ繀鑷砛nhttps://www.youtube.com/watch?v=C9Efqx-gfdg\n\n鏈夎硛銇曘仱銇嶃仌銈撱伄姝诲洜銇嬨倷銉忋儍銈儶銇椼仾銇勭悊鐢盶nhttps://www.youtube.com/watch?v=9EAP1aKVnLI\n\n鏈夎硛銇曘仱銇嶃亴绐佺劧銇€ユ锛佺梾姘椼倰闅犮仐銇熺悊鐢便伀琛濇拑璧般倠锛佷笘銇腑銈掔炕寮勩仐銇熷崐鐢熴倐寰瑰簳瑙ｅ墫銉汇兓銉汇€愰亾鐢ｅ瓙銈淬偡銉冦儣銉併儯銉炽儘銉€慭nhttps://www.youtube.com/watch?v=SBbidP6pbhY\n\n璨翠箖鑺便伀1绁ㄣ倰鎶曘仒銇熼櫍骞曡Κ鏂广伕銇€濆牨寰┾€濄倰鐩告挷鍗斾細銇岀敾绛栥亱锛侊紵銇嬨仱銇︺€岃泊銇贡銆嶃倰鏀寔銇椼仧璨撮棙鍔涖倐鎭ㄣ伩銈掕卜銇勨€nhttps://www.youtube.com/watch?v=x_AW0X-yNYQ,,,,,,,,,,
ylojY8-BfWU,18.07.02,妤嫏鐢ㄣ偣銉笺儜銉笺伄銇娿仚銇欍倎鍝併仹銈儸銉炽偢銇旈／銆恔attyanneru銆?kattyanneru/銇嬨仯銇°們銈撱伃銈?26,2018-02-06T08:00:02.000Z,[none],51006,1044,87,156,https://i.ytimg.com/vi/ylojY8-BfWU/default.jpg,FALSE,FALSE,FALSE,銆愩儊銉ｃ兂銉嶃儷鐧婚尣銈堛倣銇椼亸銇婇銇勩仐銇俱仚锛佲啋https://goo.gl/YvJo5a\n銆慭n\n\n鈻笺€宼witter銆嶁柤\nhttp://twitter.com/_yuka1011\n\n鈻笺€孎acebook銆嶁柤\nhttps://www.facebook.com/Kattyanneru1011\n\n鈻笺€屻儎銈ゃ偔銉ｃ偣銆嶁柤\nhttp://twitcasting.tv/_yuka1011\n\n鈻糼attyan銇嚜鐢辨皸銇俱伨銇儢銉偘鈻糪nhttp://kattyanneru1011.blog.fc2.com/\n\n鈻糼attyan銈儭銉栥儹鈻糪nhttp://ameblo.jp/kattyan-1011/\n\n鈻笺亰浠曚簨銇仈渚濋牸銇亾銇°倝銇嬨倝銇婇銇勮嚧銇椼伨銇欍€傗柤\nkattyan248@gmail.com\n\n\n銆堜富銇娇鐢ㄣ仐銇︺亜銈婤GM銈点偆銉堛€塡n鐢樿尪銇煶妤藉伐鎴縗nhttp://amachamusic.chagasi.com/\n\nDOVA-SYNDROME\nhttp://dova-s.jp/\n\n闊虫ソ銇嵉\nhttp://ontama-m.com/\n\nYoutube銈兗銉囥偅銈儵銈ゃ儢銉┿儶\n\n\n鈥讳笂瑷楢mazon銉兂銈伅銈偨銈枫偍銈ゃ儓銉兂銈倰浣跨敤銇椼仸銇勩伨銇欍€?,,,,,,,,,,
zr99xwEg6Pg,18.07.02,鍝€鎮笺€庢湁璩€銇曘仱銇嶃€忋仌銈?鏈€寰屻伄TV鐣祫锝炶▋鍫卞牨閬撶暘绲勶綖閫熷牨锛?澶╀娇銇ㄦ偑榄斻伄澹癈h,25,2018-02-05T19:25:30.000Z,"http://ur0.pw/EzTC|""YouTube""|""鏈夎硛銇曘仱銇?|""""鏈€寰屻伄TV鐣祫""""""",98294,80,39,35,https://i.ytimg.com/vi/zr99xwEg6Pg/default.jpg,FALSE,FALSE,FALSE,銉併儯銉炽儘銉櫥閷层亰椤樸亜銇椼伨銇橽nhttp://bit.ly/2tvgB3b\n4鏃ャ伄鏀鹃€併仹銇亜銇ゃ倐銇ㄥ銈忋倝銇亜\n绗戦銇с伄鍑烘紨銇屾渶寰屻伄銉嗐儸銉撳嚭婕斻仺銇仯銇︺仐銇俱仯銇熴兓銉汇兓\n\n鏈夎硛銇曘仱銇嶃仌銈撹拷鎮笺伄澹般儘銉冦儓銇⊕鐒躲仺銇仯銇?,,,,,,,,,
u1LbK98Yphs,18.07.02,鏈夎硛銇曘仱銇嶃伄浜嬩欢銇銇椼€佸厓鏃﹂偅銇屾斁銇ｃ仧銆屻亗銈嬩竴瑷€銆嶃伀銉曘偂銉炽亱銈夋稒銇祼鈥︺€恗ayu銆?mayu,24,2018-02-06T06:40:12.000Z,"濂冲瓙銈儕|""鏈夎硛銇曘仱銇?|""""濂冲瓙銈儕銈︺兂銈点兗""""|""""鏈夊悕浜?""|""""銈偆銉夈儷銈儕""""|""""mayu""""|""""鍜岀敯鍦?""|""""鏈夎硛銇曘仱銇?濞?""""",43853,0,0,13,https://i.ytimg.com/vi/u1LbK98Yphs/default.jpg,FALSE,TRUE,FALSE,鈫撱伄URL銇嬨倝銉併儯銉炽儘銉櫥閷层倰銇婇銇勩仐銇俱仚锛乗nhttp://www.youtube.com/channel/UCak2blC5h1KtouOmkX0aF_A?sub_confirmation=1\n\n\n闁㈤€ｅ嫊鐢籠n鏈夎硛銇曘仱銇嶃伄濞樸亴鏄庛亱銇椼仧銆屾瘝銇嬨倝瀛︺倱銇犮亾銇ㄣ€嶃伀澶т笅銈儕銇屾稒..銆俓nhttps://www.youtube.com/watch?v=HN7qf8v2BVM\n\n\n鏈夎硛銇曘仱銇嶃伀銇ゃ亜銇﹀ぇ涓嬨偄銉娿亴瑾炪仯銇熲€炽亗銈嬪嚭鏉ヤ簨鈥炽伀娑橽nhttps://www.youtube.com/watch?v=VjnOYuGhvK0\n\n鏈夎硛銇曘仱銇嶃仌銈撱€屽垜鍕欐墍銇伅銇勩倠銇ゃ倐銈娿仹绲愬銆嶃仐銇熺悊鐢便仺銇紵\nhttps://www.youtube.com/watch?v=Wd6niwdAyZY,,,,,,,,,
29Gd024WhDA,18.07.02,銉兗銉嬨兂銈般偝銉笺儝銉?0th Anniversary Ver. / 銉兗銉嬨兂銈板銆?18,MOR,22,2018-02-05T16:17:54.000Z,[none],28545,506,37,140,https://i.ytimg.com/vi/29Gd024WhDA/default.jpg,FALSE,FALSE,FALSE,The Girls Live 銈广偪銈搞偑銉┿偆銉栥€€ \nMorningMusume'18,,,,,,,,
iP3symHIsUs,18.07.02,銉屻儭銉兂绗?鍥炲ぇ浼氫簣閬?鍦熺敯鏅冧箣 VS 涓敯鏁﹀溅,yomogi Brooklyn,24,2018-02-06T08:00:02.000Z,"銉屻儭銉兂|""NumerOn""|""numeron""|""瀹囨不鍘熷彶鍓?|""""鐪為崑銇嬨倰銈?""|""""涓婂湴闆勮紨""""|""""涓敯鏁﹀溅""""|""""鏄ユ棩淇婂桨""""|""""鍦熺敯鏅冧箣""""|""""銉愩儕銉娿優銉?""|""""瑷ソ绲?""|""""鏃ユ潙鍕囩磤""""|""""銉曘偢銉嗐儸銉?""""",18025,56,7,46,https://i.ytimg.com/vi/iP3symHIsUs/default.jpg,FALSE,FALSE,FALSE,銉屻儭銉兂绗?鍥炲ぇ浼氫簣閬窧銉栥儹銉冦偗绗笁瑭﹀悎\n\n銇旀敞鎰忥紒锛佲啌\n绗?鍥炪伄姹哄嫕銇嫊鐢汇仹銇欍亴銆佹棦銇偄銉冦儣銇曘倢銇︺亜銈嬫柟銇屻亜銈夈仯銇椼們銇勩伨銇欍伄銇с亾銇儊銉ｃ兂銉嶃儷銇с伅鏀广倎銇︺偄銉冦儣鑷淬仐銇俱仜銈撱€?,,,,,,,,
0aH2JyPKkcQ,18.07.02,2018骞?鍏ㄦ棩鏈儵銉兗閬告墜妯?绗紤鎴?瀣亱銉荤兢棣?JRCAVideo,2,2018-02-06T00:46:12.000Z,"銉┿儶銉紎""Rally""|""鍏ㄦ棩鏈儵銉兗""|""鍏ㄦ棩鏈儵銉兗閬告墜妯?|""""JRC""""|""""Japanese Rally Championship""""|""""JRCA""""|""""瀣亱""""|""""缇らΜ""""""",12637,288,3,21,https://i.ytimg.com/vi/0aH2JyPKkcQ/default.jpg,FALSE,FALSE,FALSE,"2018骞?鍏ㄦ棩鏈儵銉兗閬告墜妯?绗紤鎴?瀣亱銉荤兢棣琝nInternational Rally of Tsumagoi @ Gunma, Japan.\n\nJRCA 鍏紡銈点偆銉堬細 http://www.jrca.gr.jp/\nJRCA 閫熷牨鍕曠敾锛?http://www.youtube.com/user/JRCAVideo\n澶т細鍏紡銈点偆銉堬細 https://rally-tsumagoi.com/",,,,,,,,,
B_v4nRnOs4A,18.07.02,鏈堟洔銇嬨倝澶溿伒銇嬨仐 2018骞?鏈?鏃?Glenn Upshaw,22,2018-02-05T16:38:06.000Z,鏈堟洔銇嬨倝澶溿伒銇嬨仐,91931,235,96,71,https://i.ytimg.com/vi/B_v4nRnOs4A/default.jpg,FALSE,FALSE,FALSE,鏈堟洔銇嬨倝澶溿伒銇嬨仐 2018骞?鏈?鏃?,,,,,,,,,
